title,artist_variants,occurrence_count,source_count,latest_upload_time,latest_source,latest_link,sources,bvids,reasons,normalized_title
フォニイ,"ツミキ feat. 可不
ツミキ feat.可不
ツミキ
ツミキ feat.KAFU
ツミキ feat. 花譜
ツキミ
ツミキ feat. KAFU",69,21,2026-07-11 20:59:39,非常驻妹妹,https://www.bilibili.com/video/BV1SeNc6iEiF?p=6,"非常驻妹妹
323
Figaro
玉町ぷえ
碧生ねの
知悠
緋那ちび
茨むあん
みなとん
天ノ譜ステラ
よしか🦍
深影
なれたん
联动
ななし律歌
CULUA
陽月るるふ
凛々咲
明日夢かなえ
天籠りのん
稀羽すう","BV1SeNc6iEiF
BV1SeNc6iEqJ
BV1SNNj6rEet
BV1UNNj6rEXo
BV1WnMj6GE53
BV1EUMP6vEvW
BV1VYTK68EsJ
BV1iaTK6cEkH
BV1x27s6fEYa
BV1EP7x67Eqq
BV1xSjX6qEjE
BV1U1jX6gERk
BV1dfjx61Eri
BV1Bzj46EES6
BV19ojH6hEX6
BV1nzjk6eECv
BV1JCEn6uEam
BV1oyVY6tEoV
BV1iuVW6hEbX
BV1jgVc6aEuK
BV1QvG56ZE5C
BV1ZPLs66EE3
BV1RU5q6NEWF
BV1275H63Ens
BV1Rxo7BmEkz
BV1VroAB3EBy
BV1wHQVBTEU5
BV12mQ3B6EpP
BV1HgQ8BUE36
BV19iDzBZEfD
BV1m69JBNEm7
BV1KNwXzmEAV
BV16TwUzfEXQ
BV1m7cRzpEXb
BV1GHNgz2E9x
BV1MEP8z4E1J
BV1QdcVzLEqB
BV1X9zCBkE84
BV1LzvvBjEUZ
BV1nCq9BVEjh
BV1snqLByEEr
BV1BumHBkEX9
BV1HukiB3E8c
BV1RUyQB2Eve
BV11QtPz3Ep2
BV1k9gszUEbd
BV1wKM9ztEsk
BV1B47QzqEtS
BV1XhJNzKEVF
BV1q879zVE2m
BV1UcLvzYEsE
BV1ijdhYZEtc
BV1pMP8e9E2h
BV1SwzpYEEPr
BV1hGyXYDECo
BV1Ns1PYGErx
BV1te2rY9E4v
BV1ietCe2EDX
BV1fq8je2EfA
BV1MQ3KeXEXG
BV1Tf421R7KX
BV1zz421179G
BV1rJ4m1A7ZS
BV1LJ4m1A7FC
BV1UU411Z7W6
BV1yE421V7x7
BV1vt421c7jC
BV1ZS421c7BB","音源/术力口词:可不/KAFU
P主/术力口作者:ツミキ
已知术力口曲名:フォニイ",フォニイ
ウミユリ海底譚,"n-buna feat. 初音ミク
n-buna feat.初音ミク
n-buna
n-buna (Piano version)",22,10,2026-07-11 20:59:39,非常驻妹妹,https://www.bilibili.com/video/BV1SeNc6iEiF?p=8,"非常驻妹妹
稀羽すう
はるこたつぶとん倶楽部
透夏
あいまるん。
CULUA
紅葉丸
陽月るるふ
天ノ譜ステラ
むんもっしゅ","BV1SeNc6iEiF
BV1jqMj6hEAL
BV1Pe7t6vEC1
BV1Bzj46EES6
BV1stj66PEqo
BV1R8EJ6FEib
BV1kaVk6tEV5
BV1QrVs6tEpu
BV1eLG66BEp7
BV1EWGq6vEJs
BV1uPLv6HEFm
BV1eKLa6pEPG
BV1875t6vEBW
BV12r9JBeEeB
BV1epApz2EfY
BV1MEP8z4E1J
BV11GZtBcEsp
BV13vzJBBEkY
BV1gvzJBBEbv
BV1YevQB9Esd
BV1RU2RBcEG7
BV1BW4y1w7SL","音源/术力口词:初音ミク
P主/术力口作者:n-buna
已知术力口曲名:ウミユリ海底譚",ウミユリ海底譚
カガリビト,millstones feat. 初音ミク,4,2,2026-07-11 20:59:39,非常驻妹妹,https://www.bilibili.com/video/BV1SeNc6iEiF?p=9,"非常驻妹妹
來-Ray-","BV1SeNc6iEiF
BV1CBMw6eEqn
BV1TKR8BAEyP
BV1mJZwB8EVa",音源/术力口词:初音ミク,カガリビト
自傷無色,"ねこぼーろ feat. 初音ミク
ねこぼーろ feat.初音ミク",7,4,2026-07-11 20:59:39,非常驻妹妹,https://www.bilibili.com/video/BV1SeNc6iEiF?p=11,"非常驻妹妹
茨むあん
なれたん
ノア・ポラリス","BV1SeNc6iEiF
BV1NhMw6uEj5
BV1ARTK6LEnM
BV14KLZ6EEpo
BV15gVc6aEdT
BV1SpDbBoEoJ
BV18jc3zNEzC",音源/术力口词:初音ミク,自傷無色
繰り返し一粒,"猫虫 feat. 初音ミク
猫虫P feat. 初音ミク
猫虫 feat.初音ミク",3,3,2026-07-11 20:59:39,非常驻妹妹,https://www.bilibili.com/video/BV1SeNc6iEiF?p=12,"非常驻妹妹
戸鎖くくり
よしか🦍","BV1SeNc6iEiF
BV1Uro9BVEdd
BV1EpyGYQE63",音源/术力口词:初音ミク,繰り返し一粒
longing,keeno feat. 初音ミク,1,1,2026-07-11 20:59:39,非常驻妹妹,https://www.bilibili.com/video/BV1SeNc6iEiF?p=13,非常驻妹妹,BV1SeNc6iEiF,"音源/术力口词:初音ミク
P主/术力口作者:keeno",longing
ニア,"夏代孝明 feat. 初音ミク
夏代孝明 feat.初音ミク
初音ミク feat. 夏代孝明",5,3,2026-07-11 20:59:39,非常驻妹妹,https://www.bilibili.com/video/BV1SeNc6iEiF?p=14,"非常驻妹妹
茨むあん
音門るき","BV1SeNc6iEiF
BV1Ygj661EZp
BV15eREB5ETs
BV1jNNPzPEnu
BV1zzZPBsEum",音源/术力口词:初音ミク,ニア
林檎売りの泡沫少女,"yukkedoluce feat. GUMI
yukkedoluce feat.GUMI",7,3,2026-07-11 20:59:39,非常驻妹妹,https://www.bilibili.com/video/BV1SeNc6iEiF?p=15,"非常驻妹妹
緋那ちび
茨むあん","BV1SeNc6iEiF
BV1RqMx6HEZD
BV1NhMw6uEj5
BV1ggjs6hECr
BV1NDLZ6EEUh
BV1JjE66bEfq
BV1RC796WE87",音源/术力口词:GUMI/Megpoid,林檎売りの泡沫少女
え？あぁ、そう。,"蝶々P feat. 初音ミク
蝶々P feat.初音ミク
蝶々P
ピノキオピー feat. 初音ミク",10,7,2026-07-11 20:59:39,非常驻妹妹,https://www.bilibili.com/video/BV1SeNc6iEiF?p=16,"非常驻妹妹
ななし律歌
茨むあん
凛々咲
響架
音門るき
稀羽すう","BV1SeNc6iEiF
BV1ARTK6LEnM
BV1eUJV61E4T
BV1BPEp6CE8g
BV1dLVZ6sEj5
BV1jbGq6wEMw
BV16TwUzfEXQ
BV1B7f8BbEQm
BV1HukiB3E8c
BV1TStEe8ES5","音源/术力口词:初音ミク
P主/术力口作者:蝶々P
已知术力口曲名:え？あぁ、そう。
P主/术力口作者:ピノキオピー",えああ、そう
ロミオとシンデレラ,"doriko feat. 初音ミク
doriko feat.初音ミク
doriko
Doriko
doriko／初音ミク",53,26,2026-07-11 20:59:28,山田シャロ,https://www.bilibili.com/video/BV13eNc6qEr5?p=8,"山田シャロ
非常驻妹妹
323
澄花
千代浦蝶美
ななし律歌
朱名
凛々咲
みなとん
なれたん
はるこたつぶとん倶楽部
ロマニードットアイオー
音門るき
陽月るるふ
接力
茨むあん
联动
明日夢かなえ
天ノ譜ステラ
來-Ray-
CULUA
むんもっしゅ
Figaro
nayuta
稀羽すう
AZKi","BV13eNc6qEr5
BV1SqNc6eEhW
BV18VME6RE4c
BV1qeMx6sEjA
BV1LyMu6CEFa
BV1wcMP6BEgd
BV1UkKR69E9u
BV1cMj26GENu
BV1Bzj46EES6
BV1fUjW6yEzQ
BV1nzjk6eECv
BV1bxjk6VEhM
BV1cfEg6EEsQ
BV1dLVZ6sEj5
BV1apL66CE2i
BV1bf556FE5w
BV1S2dKB6E9S
BV1MCREBMEsn
BV15DouBbEt1
BV1UkdiBREG2
BV1rEDtBrEYT
BV1gWSRBFES5
BV1tcSQB7ERx
BV1LnSSBdEeq
BV1ttXXBbE3j
BV1t3XyBMECH
BV1JRwUzoEpM
BV16TwUzfEXQ
BV16zwbzKEpv
BV1dLcSzJEDX
BV1KhcmzhE26
BV1GHNgz2E9x
BV1MEP8z4E1J
BV1mJZwB8EVa
BV1wUZcBQEBo
BV11GZtBcEsp
BV1LP6VBbE7g
BV1JR6GBvEN1
BV1iN6LBiEgE
BV13vzJBBEkY
BV1LzvvBjEUZ
BV1HukiB3E8c
BV1eDyQBLEtK
BV1LVH1zoEfE
BV1fnYczYEnn
BV1HYYFziEMr
BV1L9TuzXE1b
BV1VETnzjEkv
BV18EX6YqE1R
BV1Sa1dYtEsj
BV1ec411Y7vF","音源/术力口词:初音ミク
P主/术力口作者:doriko
已知术力口曲名:ロミオとシンデレラ",ロミオとシンデレラ
モニタリング,"DECO*27 feat. 初音ミク
DECO*27 feat.初音ミク
DECO*27",58,21,2026-07-11 20:59:28,山田シャロ,https://www.bilibili.com/video/BV13eNc6qEr5?p=9,"山田シャロ
323
凛々咲
酢酸
非常驻妹妹
茨むあん
みなとん
からくりんね-KarakuRinne
紅葉丸
知悠
なれたん
響架
あいまるん。
音門るき
天ノ譜ステラ
稀羽すう
來-Ray-
CULUA
優莉 yuri
Figaro
AZKi","BV13eNc6qEr5
BV1UNNj6rEXo
BV1jXMs6pEti
BV1VwKS62Efq
BV1NRTK6LEVW
BV1xi7E6GEK5
BV1FG7361EWF
BV1Bzj46EES6
BV1fUjW6yEzQ
BV1nzjk6eECv
BV17uJK6FENf
BV1ooEP6sEn3
BV1oy7d6hEKP
BV1yHVB6UEY9
BV1H9GW6qE6h
BV1jbLW6vEY9
BV1d85B6TEFa
BV1SZ5A6cE1E
BV1HAo1BMEyA
BV1undWBpE7K
BV1UkdiBREG2
BV16PQ5BqEFv
BV1Ur9cBQEk3
BV1Nb9wBSE2n
BV1eT9nB2E62
BV1rEXbB7EkM
BV16TwUzfEXQ
BV1b3wPzEEvs
BV1owcoz3Ekw
BV1MEP8z4E1J
BV1fTPmzoEka
BV1gbAazeE1g
BV1Q4fUBNEKb
BV12uc5ziEQZ
BV1wUZcBQEBo
BV11GZtBcEsp
BV17uFuzMEuY
BV1iN6LBiEgE
BV1QQzrBKEZ6
BV15YzHBmEJi
BV13zzHBCEAB
BV16rkuBeEBo
BV17tkgBAEtR
BV1snqLByEEr
BV1KYCBB4E8b
BV1r54zz8EVg
BV1mFHKzAEK2
BV1wxHAzUEvZ
BV19FpXzkEes
BV1wKM9ztEsk
BV1D1MDzAEg7
BV1ANVrzMEJC
BV1YYo3YuE9V
BV1NRdjYiEuy
BV1XCQDYTE9K
BV1pMP8e9E2h
BV1gyKjezENu
BV1E319YNE8P","音源/术力口词:初音ミク
P主/术力口作者:DECO*27",モニタリング
ロストワンの号哭,"Neru feat. 鏡音リン
Neru feat.鏡音リン
Neru",11,8,2026-07-11 20:59:28,山田シャロ,https://www.bilibili.com/video/BV13eNc6qEr5?p=10,"山田シャロ
非常驻妹妹
みなとん
凛々咲
朱名
CULUA
AZKi
むんもっしゅ","BV13eNc6qEr5
BV1fTTT6KEY2
BV17Y7M6eE3f
BV19ojH6hEX6
BV1nzjk6eECv
BV1dLVZ6sEj5
BV19UDVB9EaY
BV167c2znErj
BV11GZtBcEsp
BV1io19YYE7F
BV1ec411Y7vF","音源/术力口词:鏡音リン/レン
P主/术力口作者:Neru
已知术力口曲名:ロストワンの号哭",ロストワンの号哭
六兆年と一夜物語,"kemu feat. IA
kemu
kemu feat.IA",13,10,2026-07-11 20:59:28,山田シャロ,https://www.bilibili.com/video/BV13eNc6qEr5?p=11,"山田シャロ
CULUA
茨むあん
紅葉丸
來-Ray-
朱名
知悠
稀羽すう
nayuta
AZKi","BV13eNc6qEr5
BV1vpMb6bEjR
BV1U1jX6gERk
BV1upEa6pE5A
BV1nvRbBWEH4
BV1EEQ8BVE26
BV1Gfwgz6E27
BV167c2znErj
BV1owcoz3Ekw
BV1ENCLB7E2Y
BV1LVH1zoEfE
BV1Xx1dYaEnj
BV1od19YPEzU","音源/术力口词:IA
P主/术力口作者:kemu
已知术力口曲名:六兆年と一夜物語",六兆年と一夜物語
ビバハピ,"Mitchie M feat. 初音ミク
Mitchie M／初音ミク",2,2,2026-07-11 20:59:28,山田シャロ,https://www.bilibili.com/video/BV13eNc6qEr5?p=12,"山田シャロ
非常驻妹妹","BV13eNc6qEr5
BV16TwUzfEXQ","音源/术力口词:初音ミク
P主/术力口作者:Mitchie M",ビバハピ
白い雪のプリンセスは,"のぼる↑ feat. 初音ミク
のぼる↑feat.初音ミク
のぼる↑P feat.初音ミク
のぼる↑ feat.初音ミク
のぼる↑P feat. 初音ミク
のぼる↑
のぼる↑↑ feat. 初音ミク
40mP feat. 初音ミク",31,12,2026-07-11 20:55:47,緋那ちび,https://www.bilibili.com/video/BV1QeNc6iEnH?p=5,"緋那ちび
非常驻妹妹
323
茨むあん
明日夢かなえ
來-Ray-
なれたん
Figaro
音門るき
凛々咲
稀羽すう
よしか🦍","BV1QeNc6iEnH
BV1ARTK6LEnM
BV1twjt6YEKk
BV1ggjs6hECr
BV1bxjk6VEhM
BV1s6j56FEDQ
BV18FjT65EJJ
BV19rEW6TETM
BV1JCEn6uEam
BV1SrEJ6DEVB
BV1esGW64Ekg
BV1VXGV6tE7P
BV1yC5o6gEM1
BV1t9R1BLEw9
BV1TKR8BAEyP
BV1MCREBMEsn
BV1C5wnznEGB
BV1GHNgz2E9x
BV1jxZABLEWJ
BV1AdZNBYEZp
BV1wUZcBQEBo
BV1WRFMzmECA
BV1JR6GBvEN1
BV1LzvvBjEUZ
BV1AUBoBhEiD
BV1XcBMBMEDi
BV1HukiB3E8c
BV1NTGNzTESo
BV1rj5bzNE33
BV1ChCvYDELa
BV1YaekeDETy","音源/术力口词:初音ミク
已知术力口曲名:白い雪のプリンセスは
P主/术力口作者:40mP",白い雪のプリンセスは
サマータイムレコード,"じん feat. IA
じん
じん feat.IA
じん(自然の敵P) feat. IA
じん(自然の敵P)feat.IA",51,20,2026-07-11 20:55:47,緋那ちび,https://www.bilibili.com/video/BV1QeNc6iEnH?p=6,"緋那ちび
323
炉なる
非常驻妹妹
鈴花いのり
知悠
茨むあん
凛々咲
ノア・ポラリス
透夏
からくりんね-KarakuRinne
深影
Figaro
紅葉丸
すとらてぃあ-Stratia
CULUA
陽月るるふ
音門るき
よしか🦍
稀羽すう","BV1QeNc6iEnH
BV18VME6RE4c
BV1oeMx6WEve
BV1CBMw6eEqn
BV1QgKS63E8t
BV1x27s6fEYa
BV1xSjX6qEjE
BV1pRjE6KEZA
BV1Ygj661EZp
BV1LxJ56nEGo
BV1JCEn6uEam
BV1RLEp6KEXi
BV1YLEp6KExk
BV1o4EJ6cEs3
BV1rYVk6oE4n
BV14zVD6dE1T
BV1QvG56ZE5C
BV14TGq6jEYq
BV1gdGi6REZz
BV1AZLW61EAP
BV1oTLs6BEA5
BV1DULT62EPJ
BV1SZ5A6cE1E
BV1QoQHB5ELG
BV1HuQ8BJE2K
BV1gWSRBFES5
BV16TwUzfEXQ
BV199whzeE6R
BV1B7f8BbEQm
BV11GZtBcEsp
BV1JR6GBvEN1
BV11kWTzgEXZ
BV1ZZvFzKEUr
BV1tJbTz9ENS
BV1rdgsz7EoX
BV1Bzu6znETH
BV146KrzZEAm
BV1mS9mYpEYL
BV1Ns1PYGErx
BV1Av16Y3EvJ
BV1JNtkemEyH
BV1MStrefEyC
BV1MTtretE4n
BV15ptGe9Exu
BV1Udtee6E45
BV1d7bteKEhK
BV1m63CeREuT
BV1Ty411h7jx
BV1XD421G7FF
BV14F4m1w7uq","音源/术力口词:IA
P主/术力口作者:じん
已知术力口曲名:サマータイムレコード",サマタイムレコド
ハロ／ハワユ,"ナノウ feat. 初音ミク
ナノウ feat.初音ミク
ナノウ(ほえほえP) feat.初音ミク
ナノウ(ほえほえP) feat. 初音ミク
ナノウ
ナノウ（ほえほえP） feat. 初音ミク
ナノウ(ほえほえP)
ナノウ (Piano version)",34,15,2026-07-11 20:55:47,緋那ちび,https://www.bilibili.com/video/BV1QeNc6iEnH?p=8,"緋那ちび
非常驻妹妹
接力
CULUA
音門るき
戸鎖くくり
はるこたつぶとん倶楽部
323
あいまるん。
Figaro
紅葉丸
なれたん
稀羽すう
むんもっしゅ
凛々咲","BV1QeNc6iEnH
BV1RMTN6oEqr
BV1snJp6dEeN
BV1h3EE6pEab
BV1wDVT6bE1H
BV1MMLN6TESj
BV19SL36aE2f
BV1r75B6LEwd
BV1Buo1BAEtF
BV1dEoiBNEV3
BV1HJXJBdE5z
BV1oHAVzxE2q
BV1jNNPzPEnu
BV12uc5ziEQZ
BV11GZtBcEsp
BV1WRFMzmECA
BV17tkgBAEtR
BV1YtiJBaEMA
BV1Cam6BzEpe
BV19FpXzkEes
BV1pGKpzNEce
BV1P5UjYEEYm
BV1xSycYeEJ7
BV17P16YaEbf
BV1TStEe8ES5
BV12yYfeXEmj
BV12shwepEQZ
BV1MC31eaEJQ
BV1jZ3TeqEFV
BV1uD421p7nA
BV1HC411G7jZ
BV17m42177o3
BV1tq421F7jY
BV1oK4y117rM","音源/术力口词:初音ミク
已知术力口曲名:ハロ／ハワユ",ハロハワユ
心做し,"蝶々P feat. GUMI
蝶々P feat.GUMI
蝶々P",54,22,2026-07-11 20:55:32,戸鎖くくり,https://www.bilibili.com/video/BV1DeNc6iEGH?p=7,"戸鎖くくり
323
千代浦蝶美
酢酸
非常驻妹妹
はるこたつぶとん倶楽部
茨むあん
知悠
ななし律歌
からくりんね-KarakuRinne
凛々咲
羽澄さひろ
Figaro
深影
陽月るるふ
紅葉丸
明日夢かなえ
天ノ譜ステラ
CULUA
なれたん
むんもっしゅ
よしか🦍","BV1DeNc6iEGH
BV18VME6RE4c
BV1LyMu6CEFa
BV1VwKS62Efq
BV1RMTN6oEqr
BV1Emj96ZEHh
BV1Bzj46EES6
BV1Ygj661EZp
BV14KLZ6EEpo
BV1LTj76JEor
BV1eUJV61E4T
BV1JCEn6uEam
BV1q77R6cEtj
BV14zVD6dE1T
BV14GVV6UEsz
BV1LgVc6aEgN
BV1SZ5A6cE1E
BV1CzRHBqE1H
BV1jPRJB9Efa
BV1dEoiBNEV3
BV1u1QVBDEKy
BV1DuSUB5EeX
BV1dbDNBvEsv
BV1VKXxBfED1
BV12CQrBRECh
BV1pXQXBEENT
BV1RfwdzTEu2
BV1icwSzXEYv
BV16TwUzfEXQ
BV1D4wAzEESL
BV1MEP8z4E1J
BV1ARPgzcEye
BV11GZtBcEsp
BV1Mpc3zcEuJ
BV11B6yBiEuh
BV1JR6GBvEN1
BV1iN6LBiEgE
BV1HukiB3E8c
BV1aZ1tBjEU8
BV1EGeZzFESJ
BV16utXzNE1E
BV1Es8zzeEq8
BV1FNd7YfENG
BV14XNkeKEdg
BV1dPCcY3EaG
BV1ESSZYbECv
BV1q4yvY7EkX
BV1DAtreFEx8
BV1FJaneYEr1
BV12shwepEQZ
BV1Ym411y75K
BV1vD421n7oj
BV17m42177o3
BV1ec411Y7vF","音源/术力口词:GUMI/Megpoid
P主/术力口作者:蝶々P",心做し
少女レイ,"みきとP feat. 初音ミク
みきとP feat.初音ミク
みきとP Feat.初音ミク
みきとP
mikito P feat.初音ミク",126,28,2026-07-11 20:55:32,戸鎖くくり,https://www.bilibili.com/video/BV1DeNc6iEGH?p=8,"戸鎖くくり
323
知悠
玉町ぷえ
Figaro
稀羽すう
一色イズ
酢酸
凛々咲
明日夢かなえ
なれたん
非常驻妹妹
茨むあん
炉なる
nayuta
よしか🦍
透夏
天ノ譜ステラ
CULUA
紅葉丸
からくりんね-KarakuRinne
联动
澄花
深影
陽月るるふ
來-Ray-
むんもっしゅ
AZKi","BV1DeNc6iEGH
BV18VME6RE4c
BV1b7Ma68EJn
BV1FUMP6vE58
BV1FUMP6vEjN
BV1txMw6kEJZ
BV179Tn6GETr
BV1VwKS62Efq
BV1ggKS63EWU
BV1tUTK6JEmC
BV1Fkj96wERA
BV1FG7361EWF
BV1Bzj46EES6
BV1HRjE6KEYg
BV1aJjk67EUv
BV1YKjB66Evp
BV1Usjh65EkN
BV1LTj76JEor
BV1r9jN6bEZn
BV1CqJ76zEhm
BV1A9Eg6QEYr
BV1JCEn6uEam
BV1SrEJ6DEVB
BV1Zq7d6KESd
BV1q77R6cEtj
BV1ybVk68EiS
BV1oyVY6tEoV
BV1iuVW6hEbX
BV1LgVc6aEgN
BV1PcGH6KEo4
BV1eKLa6pEPG
BV1htL66gEte
BV1Qb5o6SEkZ
BV12A5B6RE51
BV1r75B6LEwd
BV1FZ5S6mEYT
BV1xd5g61Egu
BV1SZ5A6cE1E
BV1cC5E6oELn
BV1w2duBuEXy
BV11hRJBNEet
BV1Rxo7BmEkz
BV1undWBpE7K
BV16adHBKExr
BV1u1QVBDEKy
BV1tKDtBSEgK
BV1KvDbBSEPj
BV1DuSUB5EeX
BV1dbDNBvEsv
BV1QdXtBAEQf
BV1HJXJBdE5z
BV1MCAPznEe9
BV1QMAcz2Eqn
BV16TwUzfEXQ
BV1GHNgz2E9x
BV1MEP8z4E1J
BV117P2zwEuq
BV1wUZcBQEBo
BV1Mpc3zcEuJ
BV1TPFbzVERp
BV1GozFBQEKV
BV158xGzrEYs
BV1XvpqzYEWu
BV1BFpwz6EhJ
BV1aoHXz6Epd
BV1GXYFzXETo
BV1A4YuzaEat
BV1BneDz6EKt
BV1EGeZzFESJ
BV1eKeKzGEhq
BV1hGeKzME68
BV1hYb7zREE5
BV1fYMRzoEx5
BV146KrzZEAm
BV1137QzmE1b
BV1B87QzvEPj
BV1cojazpEDN
BV1jgEozmEcY
BV1BqJwzeENe
BV1q879zVE2m
BV14iVEzmEGg
BV1YYo3YuE9V
BV1ijdhYZEtc
BV18SXpYpEsG
BV1pMP8e9E2h
BV1gyKjezENu
BV1GqcSeREsJ
BV1xqUQYnELJ
BV1Ns1PYGErx
BV1jamcYoEs7
BV1Xx1dYaEnj
BV1hh1dYFE49
BV1uY1dYZEVV
BV1SY1dYoEwu
BV1Lo19YeEdc
BV1f319YNE8t
BV1MStrefEyC
BV1czt6e2E9T
BV11vt9edEjh
BV1rCt9enEQi
BV1Q2tFeUEr8
BV1MwaXeNEVf
BV1T1vtezE33
BV1RU8jeuE62
BV1QabaeGE1m
BV12shwepEQZ
BV13ehcetEsn
BV1ADhce2EQU
BV1MC31eaEJQ
BV1jZ3TeqEFV
BV1Cb421v7ZX
BV1Ss42137Km
BV1hT421Q7Xk
BV1xC411j7ps
BV15142167tK
BV13J4m1H717
BV1k1421m73t
BV17m42177o3
BV1k2421M7PJ
BV1TA4m1G7M7
BV1nJ4m1e7M1
BV1mF4m1M774
BV1Lk4y1f7Cx
BV1Fk4y1f7vG
BV1fN4y1W7hX","音源/术力口词:初音ミク
P主/术力口作者:みきとP
已知术力口曲名:少女レイ",少女レイ
とても素敵な六月でした,"Eight feat. 初音ミク
Eight feat.初音ミク",21,13,2026-07-11 20:55:32,戸鎖くくり,https://www.bilibili.com/video/BV1DeNc6iEGH?p=9,"戸鎖くくり
碧生ねの
緋那ちび
茨むあん
CULUA
炉なる
323
联动
非常驻妹妹
Figaro
透夏
來-Ray-
あいまるん。","BV1DeNc6iEGH
BV1cpNj6cEcp
BV1RqMx6HEZD
BV15HTe6rEVT
BV1vaKR6hEim
BV1hrKR6sEYT
BV1bkKR69EWy
BV11nKS6aEdp
BV1YL7t6mEUQ
BV1w67t6hEvJ
BV1t2jX6zEab
BV1Qh736aEEe
BV1ZWjT6oE6X
BV17iJp61E9G
BV1LcJF63EbL
BV1XHEo6FEBi
BV1aPEU6zEqo
BV137Ea6dEWj
BV1DMVL6FEyb
BV1uPLv6HEFm
BV119oyBVE9t",音源/术力口词:初音ミク,とても素敵な六月でした
いかないで,"想太 feat. 歌愛ユキ
想太 feat.歌愛ユキ",13,9,2026-07-11 20:55:32,戸鎖くくり,https://www.bilibili.com/video/BV1DeNc6iEGH?p=10,"戸鎖くくり
CULUA
玉町ぷえ
非常驻妹妹
ななし律歌
凛々咲
透夏
あいまるん。
nayuta","BV1DeNc6iEGH
BV1u9Mt6JEgC
BV1FUMP6vE58
BV1RMTN6oEqr
BV1eUJV61E4T
BV1A9Eg6QEYr
BV1CbVk68ESd
BV1tT92BkE8B
BV12UoyB2EB1
BV1Uro9BVEdd
BV1enW5zBEcC
BV1nH8zziE3w
BV11Qg4zZEEz",音源/术力口词:歌愛ユキ,いかないで
さよならミッドナイト,もじゃ feat. GUMI Whisper,1,1,2026-07-11 20:55:32,戸鎖くくり,https://www.bilibili.com/video/BV1DeNc6iEGH?p=11,戸鎖くくり,BV1DeNc6iEGH,音源/术力口词:GUMI/Megpoid,さよならミッドナイト
小夜子,"みきとP feat. 初音ミク
みきとP feat.初音ミク
みきとP
みきとP feat. 初音ミクAppend",38,14,2026-07-11 20:55:32,戸鎖くくり,https://www.bilibili.com/video/BV1DeNc6iEGH?p=12,"戸鎖くくり
Figaro
茨むあん
非常驻妹妹
凛々咲
深影
ななし律歌
すとらてぃあ-Stratia
紅葉丸
羽澄さひろ
天ノ譜ステラ
來-Ray-
よしか🦍
稀羽すう","BV1DeNc6iEGH
BV1J6TU6RESL
BV1NhMw6uEj5
BV1NDLZ6EEUh
BV1qZjN6dEf2
BV1A9Eg6QEYr
BV1dsEJ6aEx2
BV1daVs6eE2r
BV1WeGf6MEEq
BV1DULT62EPJ
BV1bL5Z6EEpn
BV1PwoPBoEuy
BV1wGXmBNEtN
BV1zzAAzPEhY
BV1mFwzzCEX9
BV1YswUz7EYX
BV1Gcw3zuEvM
BV1MEP8z4E1J
BV1mJZwB8EVa
BV1iN6LBiEgE
BV19y6VBcEBz
BV1kBm6BvEhS
BV19FpXzkEes
BV16utXzNE1E
BV146KrzZEAm
BV1137QzmE1b
BV1XZ7XzNER4
BV1s4LezoEzp
BV1XUrCYWEYb
BV1iEsUeHE2B
BV12yYfeXEmj
BV1QabaeGE1m
BV1MC31eaEJQ
BV1hT421Q7Xk
BV1DT421C7XT
BV1k1421m73t
BV1Zc411e7Lo","音源/术力口词:初音ミク
P主/术力口作者:みきとP
已知术力口曲名:小夜子",小夜子
心臓デモクラシー,"みきとP feat. 初音ミク
みきとP feat.初音ミク
みきとP",4,4,2026-07-11 20:55:32,戸鎖くくり,https://www.bilibili.com/video/BV1DeNc6iEGH?p=13,"戸鎖くくり
非常驻妹妹
323
稀羽すう","BV1DeNc6iEGH
BV1NDLZ6EEUh
BV1gRED6VE9y
BV1H2Krz9ESd","音源/术力口词:初音ミク
P主/术力口作者:みきとP",心臓デモクラシ
ヨンジュウナナ,"みきとP feat. 初音ミク
みきとP
みきとP feat.初音ミク
みきとＰ",10,5,2026-07-11 20:55:32,戸鎖くくり,https://www.bilibili.com/video/BV1DeNc6iEGH?p=14,"戸鎖くくり
澄花
非常驻妹妹
朱名
稀羽すう","BV1DeNc6iEGH
BV1E6TU6REic
BV1ARTK6LEnM
BV1CAj56sEjm
BV1SAVV6RE8C
BV1ACQxB6E7w
BV1VcSUBDEoJ
BV167c2znErj
BV17tkgBAEtR
BV1aGpwzaEAf","音源/术力口词:初音ミク
P主/术力口作者:みきとP",ヨンジュウナナ
"Hello, Worker","KEI feat. 巡音ルカ
KEI feat.巡音ルカ",5,5,2026-07-11 20:55:32,戸鎖くくり,https://www.bilibili.com/video/BV1DeNc6iEGH?p=15,"戸鎖くくり
すとらてぃあ-Stratia
來-Ray-
非常驻妹妹
はるこたつぶとん倶楽部","BV1DeNc6iEGH
BV1EyMw68EqS
BV1yt7c69EsQ
BV17KjJ6ZENz
BV1b65B68EcD",音源/术力口词:巡音ルカ,helloworker
